,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,LYB,USD,2020-02-20 00:00:00,2020-02-20 16:30:38,FY,3397000000,1312000000,209000000,48000000.0,-741000000,367000000,-129000000,-251000000,4312000000,109000000.0,4961000000,-2694000000,0.0,-3752000000,511000000,4811000000,-1635000000,-2974000000.0,0.0,-3752000000,-1462000000,5353000000,-2835000000,-4000000.0,487000000,819000000,332000000,4961000000,-2694000000,2267000000,https://www.sec.gov/Archives/edgar/data/1489393/000148939320000009/0001489393-20-000009-index.html,https://www.sec.gov/Archives/edgar/data/1489393/000148939320000009/a2019q410k.htm
1,2018-12-31,LYB,USD,2019-02-21 00:00:00,2019-02-21 13:45:56,FY,4690000000,1241000000,260000000,39000000.0,-1908000000,433000000,-141000000,-199000000,5053000000,35000000.0,5471000000,-2105000000,-1776000000.0,-1854000000,423000000,2176000000,-3559000000,-394000000.0,0.0,-1854000000,-1554000000,794000000,-3008000000,-31000000.0,-1127000000,396000000,1523000000,5471000000,-2105000000,3366000000,https://www.sec.gov/Archives/edgar/data/1489393/000148939319000011/0001489393-19-000011-index.html,https://www.sec.gov/Archives/edgar/data/1489393/000148939319000011/a2018q410k.htm
2,2017-12-31,LYB,USD,2018-02-22 00:00:00,2018-02-22 16:47:15,FY,4879000000,1174000000,-587000000,55000000.0,1902000000,-521000000,-237000000,165000000,6961000000,-1000000.0,5206000000,-1547000000,0.0,-866000000,499000000,716000000,-1756000000,-1000000000.0,0.0,-866000000,-1415000000,422000000,-2859000000,59000000.0,650000000,1525000000,875000000,5206000000,-1547000000,3659000000,https://www.sec.gov/Archives/edgar/data/1489393/000119312518054181/0001193125-18-054181-index.html,https://www.sec.gov/Archives/edgar/data/1489393/000119312518054181/d533271d10k.htm
3,2016-12-31,LYB,USD,2017-02-17 00:00:00,2017-02-17 13:01:27,FY,3836000000,1064000000,357000000,1000000.0,-381000000,-383000000,123000000,383000000,5059000000,17000000.0,5606000000,-2243000000,0.0,-2938000000,674000000,2875000000,-2301000000,0.0,0.0,-2938000000,-1395000000,984000000,-3349000000,-9000000.0,-53000000,871000000,924000000,5606000000,-2243000000,3363000000,https://www.sec.gov/Archives/edgar/data/1489393/000119312517047661/0001193125-17-047661-index.html,https://www.sec.gov/Archives/edgar/data/1489393/000119312517047661/d341907d10k.htm
4,2015-12-31,LYB,USD,2016-02-16 00:00:00,2016-02-16 16:21:13,FY,4476000000,1047000000,181000000,10000000.0,-768000000,780000000,-240000000,-786000000,5440000000,563000000.0,5842000000,-1440000000,0.0,-4656000000,2489000000,4997000000,-1046000000,0.0,0.0,-4656000000,-1410000000,1216000000,-4850000000,-48000000.0,-102000000,929000000,1031000000,5842000000,-1440000000,4402000000,https://www.sec.gov/Archives/edgar/data/1489393/000119312516465311/0001193125-16-465311-index.html,https://www.sec.gov/Archives/edgar/data/1489393/000119312516465311/d131519d10k.htm
