,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,ALK,USD,2020-02-12 00:00:00,2020-02-12 16:03:39,FY,769000000,423000000,0.0,29000000,501000000,43000000,0.0,0.0,346000000,0.0,1722000000,0.0,0.0,-1810000000,1674000000,41000000.0,0.0,-1058000000,0.0,-75000000,-173000000,43000000,0.0,0.0,118000000,232000000,114000000,1722000000,-696000000,1026000000,https://www.sec.gov/Archives/edgar/data/766421/000076642120000013/0000766421-20-000013-index.html,https://www.sec.gov/Archives/edgar/data/766421/000076642120000013/alk-20191231.htm
1,2018-12-31,ALK,USD,2019-02-15 00:00:00,2019-02-15 16:12:29,FY,437000000,398000000,0.0,47000000,313000000,-25000000,0.0,0.0,356000000,0.0,1195000000,0.0,0.0,-834000000,1116000000,47000000.0,0.0,-807000000,0.0,-50000000,-158000000,29000000,0.0,0.0,-83000000,114000000,197000000,1195000000,-960000000,235000000,https://www.sec.gov/Archives/edgar/data/766421/000076642119000008/0000766421-19-000008-index.html,https://www.sec.gov/Archives/edgar/data/766421/000076642119000008/alk10-k123118.htm
2,2017-12-31,ALK,USD,2018-02-15 00:00:00,2018-02-14 18:02:45,FY,1034000000,372000000,0.0,55000000,129000000,-39000000,0.0,0.0,80000000,0.0,1590000000,0.0,0.0,-1569000000,1388000000,75000000.0,0.0,-397000000,0.0,-75000000,-148000000,28000000,0.0,0.0,-134000000,194000000,328000000,1590000000,-1026000000,564000000,https://www.sec.gov/Archives/edgar/data/766421/000076642118000015/0000766421-18-000015-index.html,https://www.sec.gov/Archives/edgar/data/766421/000076642118000015/alk10-k123117.htm
3,2016-12-31,ALK,USD,2017-02-28 00:00:00,2017-02-27 20:14:49,FY,814000000,363000000,0.0,26000000,183000000,-46000000,0.0,0.0,220000000,0.0,1386000000,0.0,0.0,-960000000,962000000,5000000.0,0.0,-249000000,0.0,-193000000,-136000000,25000000,0.0,0.0,255000000,328000000,73000000,1386000000,-678000000,708000000,https://www.sec.gov/Archives/edgar/data/766421/000076642117000016/0000766421-17-000016-index.html,https://www.sec.gov/Archives/edgar/data/766421/000076642117000016/alk10-k123116.htm
4,2015-12-31,ALK,USD,2016-02-11 00:00:00,2016-02-11 17:16:27,FY,848000000,320000000,0.0,25000000,391000000,47000000,0.0,0.0,306000000,0.0,1584000000,0.0,0.0,-1327000000,1175000000,53000000.0,0.0,-116000000,0.0,-505000000,-102000000,35000000,0.0,0.0,-34000000,73000000,107000000,1584000000,-831000000,753000000,https://www.sec.gov/Archives/edgar/data/766421/000076642116000065/0000766421-16-000065-index.html,https://www.sec.gov/Archives/edgar/data/766421/000076642116000065/alk10-k123115.htm
