,date,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,R&D to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share
0,2019-12-31,12.744481081013824,3.0669337679951223,3.822289688810362,3.822289688810362,0.7090221354004653,38.672732023541414,83.06872301509289,38.672732023541414,7.901539150667546,3.3108732871E10,3.5999009871E10,26.864551448680334,6.464900334211626,21.55561370484281,21.55561370484281,2.130488219705949,2.130488219705949,7.029263604049436,22.696328560458376,23.4373436627586,23.4373436627586,0.03722377430757821,0.04639162742906894,1.147992103700512,0.5344489403488855,1.8222355741950778,0.34977327369603245,,1.2462902618562322,0.042435239230511956,1.1400036675451466,0.024710298505888927,0.024710298505888927,0.0,,,,0.004890744665520865,51.65898686803269,0.017075751591050074,0.03692043956710261,-43.18233025171397,-1.032298E9,,-1.7285008E10,,,,,19.270363848596432,0.0,0.0,18.941001989777426,,,0.07930481265528835,0.0
1,2018-12-31,12.580961939938975,2.0294684438734545,4.239451849472727,4.239451849472727,0.576457363096194,39.16367967453562,81.21104865906536,39.16367967453562,3.259108184786682,2.6440788504E10,2.7443080504E10,34.87080580811078,5.625102463376761,16.693007141666623,16.693007141666623,1.8070110007056974,1.8070110007056974,5.838333441619709,15.878499432685093,17.325789613774223,17.325789613774223,0.028677283957900535,0.05990532391877718,1.0736317254649874,0.5177542917965523,0.5799237061256702,3.0477160808286636,87.41641687802628,2.088946917243653,0.049171793791373236,1.7146600725354435,0.026887145386053694,0.026887145386053694,0.0,0.0,-0.2372,1.1731,0.00588150321912631,42.28868254063208,0.02504839220539622,0.02499005341494147,-41.470911621433544,1.44708E8,30273751000.0,-1.5494362E10,43254766000.0,1002049000.0,0.0,0.0,0.0,0.0,0.0,4.6909,0.0,0.0,0.05182016758228728,0.0
2,2017-12-31,11.754373878449067,1.2623864153121827,3.905317274675482,3.905317274675482,0.6638138313949847,39.274765342272154,76.09376233876216,39.274765342272154,2.154570481732505,1.87448047436E10,1.92922657436E10,40.433578325046646,4.342451629310846,13.070077642857193,13.070077642857191,1.2996334810703933,1.2996334810703933,4.469277325494522,13.758637893357047,13.45180249271882,13.45180249271882,0.024731919395334555,0.07651063959413439,0.9374721064688587,0.48386353710012847,0.39043198760798264,3.3746366178465625,23.032343004769476,3.093598938728847,0.06814266766028135,2.7552518901196086,0.028264569604004596,0.028264569604004596,0.0,0.0,-0.2073,0.971,0.004425200057174085,33.39982679947318,0.016632877331888358,0.01658988038588707,-36.15518316509502,1.71539E8,27876124000.0,-1.3277521E10,39298757000.0,1059517500.0,0.0,0.0,0.0,0.0,0.0,4.0742,0.0,0.0,0.032142430497311025,0.0
3,2016-12-31,11.949368501849138,2.8257539599469683,4.545935384830089,4.545935384830089,1.1705477635894215,41.326894145558576,80.56711743772242,41.326894145558576,2.0066345684181144,1.9705626585E10,2.0005175585E10,19.46432731922358,4.60287085392744,12.09902810839353,12.09902810839353,1.3308863667876436,1.3308863667876436,4.672839974446178,10.404281494583632,12.28294774957865,12.28294774957865,0.05137603697264012,0.08265126678284714,0.9495081617784966,0.4870501085321334,0.15578929083521126,5.6728664763888705,-52.92748849853618,1.6087513100098083,0.06259729903432554,1.2184143177034306,0.03626143381700287,0.03626143381700287,0.0,0.0,-0.4036,1.9171,0.0067432658438367175,51.25955308664649,0.03516334837343156,0.035073291062340015,-38.06967552857442,3.45451E8,28796863000.0,-1.3639413E10,40547888000.0,1135372000.0,0.0,0.0,0.0,0.0,0.0,3.7707,0.0,0.0,0.06837566718646466,0.0
4,2015-12-31,11.083810016080864,2.349942568343671,3.944027107741787,3.944027107741787,1.0363772111187686,41.89800137835975,83.34437456926258,41.89800137835975,2.614544566965311,1.709527572E10,1.764485672E10,20.890085000928703,4.429027557200764,12.446795789927394,12.446795789927396,1.1716668667960655,1.1716668667960655,4.571412472997488,10.670616481806587,12.846936892595968,12.846936892595968,0.04786959937958813,0.08034196245183461,0.9892207701417903,0.4972905898580977,0.3323556643019171,4.7809349706579765,126.85537126026972,1.6783504247602474,0.0485,0.0,0.03819239520123446,0.03819239520123446,0.0,2.1419,0.7672,-3.5842,0.007991033792715008,47.067002047819145,0.02826910101561553,0.028195575052168312,-40.40999597978406,2.85419E8,28955524000.0,-1.4072377E10,41500520000.0,923850000.0,0.0,0.0,0.0,0.0,0.0,4.178,0.0,0.0,0.0560872235198649,0.0
5,2014-12-31,10.916916988820395,1.4586543987044196,3.7178390450318672,3.7178390450318672,1.5467492947445407,43.017817495559505,81.67346672239056,43.017817495559505,0.27442600041792914,1.8899585712E10,1.8509908712E10,42.30508614981701,5.652557408212718,16.597948230830706,16.597948230830706,1.4344870007961197,1.4344870007961197,5.5360113819280485,14.253906145535332,16.25572704295362,16.25572704295362,0.02363781972831003,0.060248410592250126,0.8985962440056673,0.47329507094662987,-0.30007816199940707,5.636307392116503,-352.60063141278613,2.5488142004946894,0.042,0.0,0.04275191667768292,0.04275191667768292,0.0,1.4317,0.4876,-1.9312,0.009593108633767862,37.57436487863289,0.017919798387877987,0.01785958717367061,-37.10889993208651,3.89677E8,24894602000.0,-1.1365417E10,35117819000.0,649571000.0,0.0,0.0,0.0,0.0,0.0,5.1473,0.0,0.0,0.03390814512742281,0.0
6,2013-12-31,10.40197306890936,0.2842389204453127,3.569496152443406,3.569496152443406,0.5733599586897725,41.21844588324083,83.3569506985545,41.21844588324083,0.7744151027880792,1.1313048122199999E10,1.1368726122199999E10,143.72345608405112,3.9273126097684927,11.444696465644306,11.444696465644306,0.9911048105918542,0.9911048105918542,3.9466411681839384,11.544643398303345,11.501022382667827,11.501022382667827,0.006957806521262532,0.08737671663043994,1.0223215337783256,0.5055187895212246,0.056539549657683784,1.8799876861872173,-13.649045521292217,12.558083695403614,0.0571,0.0,0.03760247836567836,0.03760247836567836,0.0,3.54,1.2148,-4.004,0.007004424066030504,16.235992350528907,0.004445531617884372,0.0034099006509152657,-41.5651448566239,7.4322E7,23015636000.0,-1.1510594E10,33436049000.0,482202500.0,0.0,0.0,0.0,0.0,0.0,5.9739,0.0,0.0,0.0068959155143906705,0.0
7,2012-12-31,8.12193382454545,0.989039105298583,3.646795308968856,3.646795308968856,4.60796191545981,45.888666015877476,87.13937586641883,45.888666015877476,0.36351479653922786,9.660501225900002E9,8.708289225900002E9,43.53852114573381,5.301853096840512,11.807983819134542,11.807983819134543,0.9383863977458137,0.9383863977458137,4.77926239238373,11.85465761202198,10.644099707382543,10.644099707382543,0.022968166434793724,0.08468846293467348,0.898930246441869,0.47338771296430954,-1.2962531378133049,12.67613301942319,24.38951655281135,3.6872104342809755,-0.06762806449922423,-2.944425916244524,0.05342245399399264,0.05342245399399264,0.0,3.3428,1.5151,-5.1254,0.010164650768152554,31.9558745232078,0.009536533012334316,0.011350082502481314,-36.64274793508155,9.52212E8,19480788000.0,-8.220544E9,26871266000.0,395811000.0,0.0,0.0,0.0,0.0,0.0,4.5604,0.0,0.0,0.02155301496357239,0.0
8,2011-12-31,8.179773340777365,0.9042655446900847,3.3856372416412936,3.3856372416412936,0.9409523370994757,41.007960124553215,85.90146252179969,41.007960124553215,3.994428488382132,6.4136663891E9,6.9441803891E9,40.823296007205236,4.512973460520334,10.903442207560387,10.903442207560385,0.900193520669597,0.900193520669597,4.886269397225651,11.683104672615743,11.805333323869819,11.805333323869819,0.024495817285882595,0.09171415604024623,1.0947509278903835,0.5226162754313246,0.8925532237061264,1.9463069669984285,112.70100864553314,3.744074140081982,-0.07542425356300482,-3.0790666293250504,0.054322448813013575,0.054322448813013575,0.0,7.9186,3.547,-10.9959,0.007589564032812586,28.885063985904786,0.010540604463024093,0.010526777055287088,-43.952550060147,7.9486E7,14856285000.0,-7.63636E9,21863935000.0,354757500.0,0.0,0.0,0.0,0.0,0.0,3.7016,0.0,0.0,0.022050976004257827,0.0
9,2010-12-31,5.3309676004261455,0.8372657767750831,2.8572178354327256,2.8572178354327256,1.0306605251613712,36.05667575358777,74.04065613837187,36.05667575358777,4.700131603684903,3.8011105872E9,4.2695405872E9,35.563617701764564,5.585515094411708,10.421396517528876,10.421396517528876,0.8258165617787757,0.8258165617787757,6.273846248071356,14.477975805953902,11.705677692389942,11.705677692389942,0.02811862416208526,0.09595642947833255,1.0534520887163195,0.5130151779557063,1.5884421445986592,0.43856666666666666,214.40384615384616,3.41255777399375,0.0575,0.0,0.08026978972271612,0.08026978972271612,0.0,5.0862,3.2064,-9.1593,0.017373223810853305,26.06248192780163,0.008527673553448996,0.01130818958722283,-36.95331985962274,-1.6843E8,9400527000.0,-4.717313E9,13659624000.0,264163500.0,0.0,0.0,0.0,0.0,0.0,2.1902,0.0,0.0,0.023220825527482856,0.0
