,date,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,R&D to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share
0,2019-12-31,14.823453608247423,1.2371134020618557,2.6172680412371134,0.17010309278350516,3.13659793814433,16.632731958762886,33.21907216494845,16.632731958762886,10.2590206185567,2.09577424E10,2.62637424E10,21.830981666666666,1.8219370946709554,10.318927818808469,158.77077575757576,1.6237500890989387,1.6237500890989387,2.2832080674606625,9.34985489498042,12.931433973412112,198.96774545454545,0.04580646052792404,0.006298388322589555,1.23894011001782,0.5533600941241609,1.8889284442862229,2.1195683044589604,5.909502262443439,2.115625,0.029821914406200547,0.6510416666666666,0.13779014170216466,0.13779014170216466,0.10796594920063672,1.0695102685624012,6.057398630858346,0.7914691943127962,0.004868295227332,21.516806255331723,0.05146392402569255,0.03724105826673908,-14.20103092783505,3.942E9,9.787E9,-8.528E9,,1.888E9,1.5215E9,2.1785E9,58.25784577936191,77.56494376004285,113.39046598821639,6.265250544662309,4.705734089477001,3.2189655172413794,0.07437824436352367,2.4471649484536084
1,2018-12-31,13.83578431372549,1.3063725490196079,3.577205882352941,1.0392156862745099,2.886029411764706,16.901960784313726,29.751225490196077,16.901960784313726,7.584558823529412,2.59726272E10,2.96156272E10,24.364565853658537,2.3004984233835253,8.897782528263104,30.628098113207546,1.8831661252900231,1.8831661252900231,2.623173356953056,10.326229846582985,10.145812675573827,34.92408867924528,0.0410432102917952,0.032649758280902746,0.994272041763341,0.4985638974731867,1.2702231520223153,2.1244337058290546,8.24607329842932,2.7382739212007503,0.0238,0.0,0.15934455270150577,0.15934455270150577,0.11736047991274313,1.4094640270400773,5.4514727184934815,0.6243360695316272,0.004517271922054916,22.28914076064286,0.0650987848226833,0.043909873542859496,-10.887867647058824,3.723E9,1.0564E10,-6.679E9,24609000000.0,1.94E9,1.456E9,2.037E9,62.71922054915854,77.82105725582076,108.87465221848001,5.819587628865979,4.690247252747253,3.3524791359842907,0.07729118329466357,2.5379901960784315
2,2017-12-31,11.302793296089385,-0.5553072625698324,2.2391061452513967,0.14078212290502792,4.823463687150838,17.539664804469275,27.85586592178771,17.539664804469275,5.902793296089386,2.6827983E10,2.7638983E10,-53.979845070422535,2.652034697508897,13.387217065868263,212.9205,1.7090064339406292,1.7090064339406292,2.732204725187821,9.913552008608322,13.791907684630738,219.35700793650793,-0.018525432940672434,0.004696588632846532,0.7514333036055548,0.4290390630683058,0.29088952654232425,2.750701153007167,10.516129032258064,-4.0321931589537225,0.019,-0.0,0.14501779359430605,0.14501779359430605,0.09322033898305085,1.0670926517571886,5.386581469648562,0.6166134185303515,0.004547251878212732,14.803642224184259,0.0671196211653284,-0.019935020657013358,-5.885754189944134,5.618E9,1.3135E10,-2.969E9,22533000000.0,1.8735E9,1.4475E9,1.8745E9,65.19918940292605,86.33053911900065,102.70874424720579,5.598229109020476,4.227936066712995,3.553738317757009,-0.03166008408714486,2.0983240223463686
3,2016-12-31,9.205882352941176,3.622549019607843,2.4715686274509805,1.4705882352941178,5.1872549019607845,17.5421568627451,25.025490196078433,17.5421568627451,3.981372549019608,2.4674514E10,2.3285514E10,6.677811637347767,2.6277437699680513,9.787589845299484,16.449676,1.3790037444810819,1.3790037444810819,2.4798204472843453,9.004452436194896,9.236618008726696,15.523676,0.14974965667003615,0.060791470907998434,0.5592131000950092,0.35865084770063443,-0.537122969837587,3.288985823336968,8.748427672955975,0.6822733423545332,0.0222,0.0,0.15676251331203409,0.15676251331203409,0.08505681207211728,2.4691478942213516,9.19686581782566,1.1704211557296769,0.0044728434504792336,37.8128915948152,0.05531254970574201,0.1447543680952754,-2.8125,6.297E9,1.552E10,-9.58E8,21386000000.0,1.7105E9,1.2675E9,1.754E9,57.56815761448349,69.77941176470588,95.13022678951098,6.340310600945307,5.230769230769231,3.8368456832087015,0.20650533728273626,1.0009803921568627
4,2015-12-31,7.474159146841673,1.0984413453650532,2.3043478260869565,1.435602953240361,3.6915504511894994,15.412633305988516,21.707136997538967,15.412633305988516,3.7916324856439703,2.00685189E10,2.00505189E10,14.98769148618372,2.2026691801119527,7.144364150943397,11.467725085714285,1.0681562114115393,1.0681562114115393,2.2006935462627593,8.00100514764565,7.137956176575294,11.457439371428572,0.0667214160981257,0.08720125330225541,0.5194272940174579,0.34185728798122395,-0.007182761372705506,2.9385216773276475,9.442857142857143,2.0978342046303213,0.0263,0.0,0.16716057512896498,0.16716057512896498,0.07307247696780747,2.652502360717658,8.603399433427763,1.118035882908404,0.005048842059049501,19.51722719664824,0.05137372245754478,0.050602773893654814,-2.8199343724364234,5.455E9,1.6702E10,-1.49E9,23589000000.0,1.656E9,1.195E9,1.711E9,54.96432883327845,62.46060828142176,92.62092341517038,6.64067055393586,5.8436830835117775,3.940794223826715,0.07126889503938684,0.8687448728465955
5,2014-12-31,7.444444444444445,1.8942528735632185,3.6084291187739463,3.5310344827586206,4.068199233716475,16.535632183908046,21.77471264367816,16.535632183908046,2.5946360153256705,2.6784342E10,2.4738342E10,10.835089805825243,2.7570089552238803,5.68790443830962,5.81257421875,1.2412225775059085,1.2412225775059085,2.5464067936181163,7.901099329287767,5.253417286047993,5.368563802083333,0.09229272834105837,0.17204081399498258,0.39316001668288614,0.2822073645344776,-0.6534653465346535,4.405335628227195,15.699186991869919,1.904935275080906,0.0174,0.0,0.12465259907359753,0.12465259907359753,0.054784951601636565,46.62376237623762,96.18811881188118,11.881188118811881,0.005970149253731343,26.547317144344845,0.06961317999927899,0.08699324324324324,-0.482183908045977,7.914E9,1.9932E10,1.754E9,23287000000.0,1.7205E9,1.2265E9,1.6795E9,56.393721049922796,64.2601094826064,85.20748719759844,6.472351765489673,5.680040120361083,4.283661119515885,0.11455581815654108,0.07739463601532567
6,2013-12-31,5.384986225895317,1.350550964187328,1.9194214876033058,1.9194214876033058,3.239669421487603,14.574380165289256,19.612947658402202,14.574380165289256,2.350550964187328,2.13686484E10,1.99576484E10,10.896812034676184,2.7329132114081083,7.667258127018299,7.667258127018299,1.0097650694641338,1.0097650694641338,2.5524553523468474,8.410302739148756,7.1609789738069605,7.1609789738069605,0.09176995958246943,0.130424720732454,0.34571401568849824,0.25690006320668585,-0.594605983986515,5.092210767468499,11.425,1.4212136664966855,0.026487402918754562,0.28862825089240185,0.14400818518992198,0.14400818518992198,0.0,0.3656,0.1303,-1.017,0.006906253996674766,21.044654229873714,0.051286847224300464,0.06886017276494136,-0.34865702479338845,7.145E9,26936000000.0,1.575E9,23248000000.0,1.5965E9,1.1135E9,1.6535E9,58.49149507609668,62.60622914349277,103.12569521690767,6.240223463687151,5.830090791180285,3.5393700787401574,0.092666099612513,0.0
7,2012-12-31,5.362784471218206,1.1566265060240963,2.145917001338688,2.145917001338688,3.3386880856760377,14.38152610441767,19.6619812583668,14.38152610441767,2.388888888888889,1.47802914E10,1.32502914E10,8.553409375000001,1.84476927109336,4.610196943231442,4.610196943231441,0.6879033510192685,0.6879033510192685,1.653805716425362,5.716260310612597,4.1329667498440426,4.1329667498440426,0.1169124446355638,0.2169104730912139,0.3671693195569208,0.26856170212765956,-0.6600517687661778,4.956543967280163,11.9009009009009,1.8553240740740742,0.03193441774767715,0.27314814814814814,0.14540688966550175,0.14540688966550175,0.0,0.5618,0.2248,-1.8064,0.008736894658012981,19.345961374730287,0.04817827054232467,0.05882553191489362,-0.16265060240963855,7.739E9,27879000000.0,1.806E9,23237000000.0,1.621E9,1.1175E9,1.544E9,59.314777833250126,61.61105092091008,83.12351029252439,6.153609831029186,5.924261874197689,4.391056137012369,0.08042446244065904,0.0
8,2011-12-31,5.0512163892445585,1.795774647887324,2.041613316261204,2.041613316261204,2.9839948783610755,13.494238156209986,17.82842509603073,13.494238156209986,1.587708066581306,1.58244658E10,1.35544658E10,5.641520784313726,2.0056357160963243,4.962203135779241,4.962203135779241,0.7507574627573774,0.7507574627573774,1.7179297591888467,5.11296333459072,4.250381248040138,4.250381248040138,0.1772571684536738,0.2015233904451928,0.32118796849795994,0.243105429474289,-0.8562806488117691,4.137815927515498,19.03370786516854,1.1368983957219252,0.02237042339843156,0.12620320855614972,0.13092522179974653,0.13092522179974653,0.0,0.7626,0.3082,-2.5413,0.010899873257287706,23.35024073544431,0.06578385305425032,0.10072536627405917,0.2266325224071703,6.58E9,26922000000.0,1.907E9,21391000000.0,1.511E9,1.2165E9,1.506E9,50.054499366286436,82.47109158186865,82.3022664199815,7.292051756007393,4.425793244626408,4.434871794871795,0.13307714204383717,0.0
9,2010-12-31,4.2567394094993585,2.2836970474967906,0.0,0.0,0.0,0.0,0.0,0.0,0.0699614890885751,2.6928472E10,2.6928472E10,7.568429454749859,4.060384800965018,7.8735,10.6771,1.4468403171007926,1.4468403171007926,4.060384800965018,14.951955580233204,6.8224,9.2517,0.132127808811432,0.0,-1.0,0.0898,0.0,21.567226890756302,16.522935779816514,0.0,0.0104,0.0,0.0,0.0,0.0277,0.2626,0.1518,-1.1792,0.013872135102533172,0.0,0.0643,0.225,0.0,4.895E9,25117000000.0,2.4559E10,19100000000.0,863000000.0,674000000.0,658500000.0,0.0,0.0,0.0,7.6848,2.6187,10.0714,0.183156594255122,0.0
