,date,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,R&D to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share
0,2020-04-30,68.79188712522046,6.87389770723104,11.065255731922399,8.69047619047619,3.448853615520282,72.23015873015873,37.36243386243386,72.23015873015873,47.383597883597886,1.281852054E10,1.780072054E10,16.444542065426557,1.643189403922574,10.215588571883966,13.007123835616438,1.5649709482474452,1.5649709482474452,2.281851113959749,10.661667788691902,14.186101801083838,18.06262865550482,0.06081044981498309,0.07688094713619736,1.0718602351389956,0.5173419601187951,2.9840680402491615,1.2429588557746833,,1.6097498396407954,0.030955210374067083,0.5090442591404747,0.1889885912062556,0.1889885912062556,0.7503358789421581,4.659487560341627,28.96769402153732,1.6580022279985147,0.0034354569926932444,105.69442395880624,0.07950829795947553,0.1839788524628856,-66.37742504409171,3.856E8,-4.5426E9,-6.8068E9,,5.276E8,6.865E8,9.028E8,25.799384694269968,59.47697436966035,68.09429047718274,14.147624229234676,6.1368286445012785,5.3602144532558915,0.09516658731030778,2.374779541446208
1,2019-04-30,69.30150309460655,4.548187444739169,10.090185676392572,6.908930150309461,0.8956675508399646,70.47303271441203,32.55172413793103,70.47303271441203,48.49513704686118,1.317288141E10,1.855638141E10,25.60824535381027,1.680643201071702,11.543008596214513,16.85805145891989,1.6527045241829246,1.6527045241829246,2.3674893352896147,13.496531682304168,16.26041133017876,23.747608663936525,0.039049922639514595,0.05931883660675876,1.0966438742864313,0.5230472793858049,3.915557495090552,0.6940849882553919,4.3747,2.21850699844479,0.028687725049518987,0.734642301710731,0.19247256953304415,0.19247256953304415,0.7796939795228378,3.1717620900500276,21.78432462479155,1.2404113396331296,0.0026409798417963764,84.9223330941195,0.06462163704435692,0.1397218600608431,-69.02298850574712,-7.163E8,-5.0592E9,-7.1156E9,7149600000.0,5.038E8,5.91E8,9.103E8,23.46095942842562,43.82402535400118,67.50086341750807,15.5577610162763,8.328764805414552,5.407338240140613,0.06453798381531899,3.1812555260831124
2,2018-04-30,65.1070796460177,11.846017699115045,10.778761061946902,7.930088495575221,1.704424778761062,69.83274336283186,30.464601769911503,69.83274336283186,41.48672566371681,1.14464254E10,1.59418254E10,8.551042432392052,1.5558338747604357,9.397722003284073,12.77360272291039,1.4505487701334414,1.4505487701334414,2.1668626768699624,11.000431548440519,13.088526600985222,17.790230331436224,0.11694480619250792,0.07828644914769636,0.9390452535134519,0.4842822785141035,3.1019873033397736,1.5041594118785064,5.9454,0.9099058718063648,0.030603440616491503,0.2616913192888092,0.18632341547620665,0.18632341547620665,0.775017645674849,3.7837837837837838,22.85523454488972,1.2833178005591799,0.0020932160769868563,136.42909536353292,0.07262009896687553,0.38884531590413945,-57.531858407079646,5.212E8,-3.9676E9,-5.8551E9,7048100000.0,4.447E8,5.5155E8,8.8235E8,19.13036386619728,41.344061048440615,68.9794293297943,19.079616182572614,8.828353837141183,5.291432584269663,0.16963414479603603,2.848672566371681
3,2017-04-30,64.01845236216295,5.129408889534936,9.171102505516625,7.504888981379327,1.4445135957697575,59.32378317591123,29.554505685152588,59.32378317591123,42.82012874270723,1.33906518683145E10,1.81683518683145E10,22.607887672318927,1.8114324186402744,12.644619327964591,15.4519407665757,1.954782614860077,1.954782614860077,2.4577400630811113,12.525578675156497,17.156139630136447,20.9650956246417,0.04423234998749569,0.06471678963221976,1.2831012233219468,0.5619992710857625,3.2938297138917614,0.895885626978064,6.3857,1.787945297990883,0.02533857226195726,0.5728515954752659,0.1881281874382804,0.1881281874382804,0.7817924896257601,5.504158004158004,38.42151767151767,2.177754677754678,0.002976069694141201,82.74453859697115,0.07470794011776549,0.17355759369414248,-67.90274768915712,-1.908E8,-5.3768E9,-7.1477E9,6811800000.0,4.7125E8,5.341E8,9.08E8,21.661120354963952,38.22207592714505,72.54344963791968,16.850467289719628,9.549455155071248,5.0314673733024184,0.08646462876996291,1.6662135241372982
4,2016-04-30,65.68521127724057,5.791351521742572,12.262999744674305,10.569405732072367,0.9233198738018505,58.93522163515728,28.579188734999722,58.93522163515728,45.66144731096583,1.36436377006908E10,1.89638377006908E10,19.810712502818063,1.7466762726201865,9.355851128499486,10.854990612372344,1.9467272170494114,1.9467272170494114,2.4277752074829477,12.03747473701333,13.004071659254475,15.087785584128252,0.05047774025582121,0.09212352508718119,1.280673467931797,0.5615330234420456,3.3770470991494226,1.2971145919208573,6.7154,2.117467692754465,0.023204955082028456,0.45970669377087264,0.1933505735354363,0.1933505735354363,0.7873762051038219,7.240814299900695,38.784508440913605,2.135551142005958,0.004429537074969275,87.63320246215237,0.0775365409482029,0.20264226446183722,-67.93317562390797,3.604E8,-5.577E9,-7.4022E9,7505800000.0,4.7695E8,5.252E8,9.0485E8,21.03217175337976,34.62051451459718,67.77903951769419,17.354365696511888,10.542882020026122,5.385145652657327,0.09826639081115789,1.693594012601937
5,2015-04-30,55.941,3.3893,7.263,5.663,1.2342,69.642,37.778,69.6415,60.6402,11796318737.28,5.8193E9,34.8108,2.0722,15.9604,23.8792,1.6645,0.0,1.0222390078521615,7.537953367875648,24.1397,36.1166,0.0287,0.0419,1.382226361314538,0.5802246099534432,7.537953367875648,2.0069430862507334,7.5457,0.0,0.0216,0.0,0.18116183884624168,0.18116183884624168,0.7676601945198015,0.3316,0.0431,-0.9173,0.0,72.2352,0.04867591424968474,0.08792861695347355,-0.6558,1.0297E9,-5.8732E9,-7.7434E9,8867100000.0,4.6695E8,4.969E8,1.03695E9,27.576808895603143,39.47959183673469,114.04779806659506,13.235759125784702,9.245283018867925,3.200412512891028,0.048667259309430076,-2.4085
6,2014-04-30,54.1099,5.4509,8.2555,6.084,1.4804,48.507,28.332,48.5066,21.3745,10024646235.8,1.8263E9,17.8376,1.7867,11.711,17.0719,1.9931,0.0,0.3255088582326311,1.9872687704026115,14.1208,20.5849,0.0561,0.0586,0.8037418482583109,0.44559694006900274,1.9872687704026115,1.727384960718294,11.7015,0.0,0.0234,0.0,0.17623783552561223,0.17623783552561223,0.6748713087377785,0.314,0.0479,-1.0484,0.0,76.9118,0.1123320824827957,0.19161920260374288,-0.2485,6.481E8,-1.0929E9,-2.5034E9,4114700000.0,4.066E8,4.401E8,9.2065E8,20.12815028695683,29.488769694937982,94.93099787685775,18.133807369101486,12.377593360995851,3.8448979591836734,0.11237474153014156,-2.5924
7,2013-04-30,54.19290607076603,5.000556061466482,0.0,0.0,2.356013550459401,47.31139847349986,26.5510965446663,47.31139847349986,18.541201802328313,9.2620702439275E9,1.10234702439275E10,17.01960721045112,1.5704546253501366,12.9379,16.9663,1.7988793979038806,1.7988793979038806,1.869113424543042,12.108381199393124,14.9961,19.6654,0.05875576255284766,0.0,0.7541563082660038,0.4299253747868642,1.9347539543057997,2.6729222520107236,9.7505,0.0,0.0198,0.0,0.1651321701680316,0.1651321701680316,0.6800748466529374,0.2374,0.0345,-0.8099,0.0,72.95974410108019,0.10793123888559573,0.18833708254023188,-26.818261497784892,9.984E8,-9.935E8,-2.2878E9,4054100000.0,4.0875E8,4.384E8,9.279E8,19.414432744968376,26.95460065631379,89.17276039378827,18.800446286260758,13.541287613715886,4.093178212585934,0.10569453076444997,0.0
8,2012-04-30,49.3292,4.1038,6.5248,1.873,2.0505,46.094,25.653,46.0941,18.4835,8920052266.2,10760852266.2,19.6133,1.6143,12.2042,19.362,1.7276,0.0,1.9474,10.4678,14.7227,23.3576,0.051,0.0516,0.401,0.2271,1.7907,2.664,9.787,1.5899,0.0236,0.463,0.1616,0.0,0.6847,0.3697,0.0489,-1.0939,0.0039,64.8898,0.0593,0.2166,-0.2588,1026600000.0,2873600000.0,-2308300000.0,4097500000.0,345955000.0,254808000.0,912589500.0,22.9537,18.145,-95.3605,15.9726,5.3192,6.0551,0.089,-2.4121
9,2011-04-30,41.605,4.134,3.3762,4.841,2.7576,45.628,22.173,45.6284,11.2428,8725810115.51,9710004115.51,18.5296,1.8082,22.2825,40.1556,1.6488,0.0,2.0121,9.4834,24.7957,44.6848,0.054,0.0249,0.2464,0.1566,0.9612,3.392,11.6885,0.8167,0.0218,0.404,0.1789,0.0,0.6911,0.4451,0.0361,-0.7275,0.005,64.561,0.0652,0.2371,-0.1599,1154323000.0,2571829000.0,-1395223000.0,3073347000.0,291638500.0,207212500.0,759259000.0,26.05,17.7683,-104.1247,16.5469,5.729,6.3558,0.0906,-1.5027
