,date,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,R&D to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share
0,2019-12-31,150.4528003282436,10.272266346238387,22.279534597461975,10.093490812109845,1.8199935523577855,-8.229536062835205,107.81923155827789,-8.229536062835205,104.1763137071012,4.8781326497E10,8.1882326497E10,13.917639514122682,0.9502362181899642,6.416906931991581,14.164148227932637,-17.372267271011395,-17.372267271011395,1.5950273978689418,10.404361689580686,10.771155813864773,23.7753561257259,0.07185126464766295,0.07060078614737551,-17.046296296296298,1.0623196768609349,4.205972045743329,1.443341498001805,2.875,2.168901569186876,0.01127480615013256,0.15691868758915833,0.45893719806763283,0.45893719806763283,0.18351901992986816,1.8282828282828283,12.346320346320347,0.6315536315536315,0.006759389122642979,43.61260933178486,0.14058604326961743,0.0952730435728071,-119.53195979015855,3.439E9,-1.1077E10,-3.667E10,,7.0845E9,2.741E9,1.7905E9,52.471949509116406,,,6.95609756097561,0.0,0.0,-1.2482193732193732,12.18604378535213
1,2018-12-31,134.40081544038676,10.90421166897497,19.467487481895898,9.179463110824452,1.4454487081662093,-14.252930488889913,89.99213929288189,-14.252930488889913,99.55743930987023,4.75419725458E10,7.98609725458E10,12.55399327853182,1.0185310226835487,7.031795968909925,14.912789380740277,-9.604438898141414,-9.604438898141414,1.7109277062750392,10.447536963082156,11.812005997012276,25.050493270326225,0.07965592921816103,0.06705653613612289,-8.92060606060606,1.1262529650317545,4.228021978021978,1.3493195930770248,3.03988603988604,1.7853181938209666,0.010243580018284768,0.12859783469764985,0.45900550592368833,0.45900550592368833,0.20284643048435227,1.8922474111390988,13.063811922753988,0.646235656311223,0.005741585791717548,59.13443875159344,0.16862633541943234,0.12116849043322454,-108.54470381258692,2.644E9,-1.2903E10,-3.3944E10,56004000000.0,6.789E9,2.577E9,1.732E9,53.08792338839257,262.3723849372385,176.34030683403068,6.875386654882899,0.0,0.0,-0.7650505050505051,10.288024371071446
2,2017-12-31,131.5273043430259,6.116393646237286,14.976332095886063,6.654614206262679,2.0203971791722446,-18.785277597604228,80.59231862657154,-18.785277597604228,95.908143691089,3.57554094535E10,6.80814094535E10,16.13511256926895,0.75032861422156,6.589644204478437,14.83011590771464,-5.253512996400235,-5.253512996400235,1.4286909418819382,10.405228404936574,12.547255704662735,28.23783054894235,0.06197663609143992,0.06743035632511807,-6.3765794886864535,1.1859918563659717,4.940547149625554,1.6201688860019487,2.5923076923076924,2.4485559566787005,0.012529572639424676,0.20216606498194944,0.4209388705852727,0.4209388705852727,0.20206050337496242,1.7996683250414593,15.80530679933665,0.7170812603648424,0.0056659601703985055,50.84494500112846,0.1439461146706095,0.07589301003459023,-102.13701163384441,3.819E9,-1.42E10,-3.3422E10,55367000000.0,6.645E9,2.5915E9,1.6525E9,49.79466140641723,21.8093,-20.9733,7.330103061067528,0.0,0.0,-0.32559506317954745,8.321717889623384
3,2016-12-31,116.65289331605798,7.534066232002315,14.737050660729787,7.541887062000933,1.6840853930358115,-19.035900216636993,70.52824492754002,-19.035900216636993,86.24550628142995,2.95870642938E10,6.03170642938E10,10.237738509965398,0.6612077746843364,5.233869501822041,10.227122120221223,-4.051912393015612,-4.051912393015612,1.3479577244016359,8.857131320675478,10.669921155811075,20.849313616937437,0.09767782201377792,0.09777921767676799,-5.623116954259107,1.2163042834291131,4.512481644640235,1.557422008913267,2.817809021675454,1.9560553633217994,0.014668572579231699,0.15017301038062283,0.42230764073569177,0.42230764073569177,0.19858996386041827,2.0481884057971014,16.21268115942029,0.7246376811594203,0.005609314590922296,56.805800697670236,0.17225325884543763,0.10682339025652399,-92.00685104707878,3.252E9,-1.4006E10,-3.1974E10,51950000000.0,6.3075E9,2.4475E9,1.6175E9,47.522515475897826,20.3921,-21.2387,7.680569859251631,0.0,0.0,-0.3957819775403999,7.195163598728854
4,2015-12-31,105.24320787652132,5.140115839717233,11.429454384791631,5.695412525078888,1.7890210602303758,-18.34651961766616,62.80405511440319,-18.34651961766616,77.62806228014476,2.80351088173E10,5.77821088173E10,13.168205174870831,0.6431398411896951,5.922076218272074,11.884319125604069,-3.689315543795236,-3.689315543795236,1.3255513481521415,9.800221983938263,12.205768655956907,24.49432336468843,0.0759404935388098,0.0841444923710908,-5.308988024740097,1.2320730515514293,5.045284938941656,1.6736765772298767,2.3765765765765767,2.223579145138563,0.017656432269474328,0.2325035227806482,0.41556743364455967,0.41556743364455967,0.20556437820669435,1.9932631578947368,18.354105263157894,0.8164210526315789,0.005482783143309399,46.063247953602854,0.14532833847509916,0.08184369353784646,-83.21181188479767,3.716E9,-1.433E10,-3.1111E10,50244000000.0,6.339E9,2.3735E9,1.5855E9,49.31029340918997,19.9619,-21.219,7.402105620648667,0.0,0.0,-0.28016844321621265,5.734041859712742
5,2014-12-31,92.01272528622712,4.30373587226971,10.209609151923024,5.214980214291616,1.2991544019758166,-18.119301853705114,56.885059265312115,-18.119301853705114,72.04568616469422,3.00057185972E10,5.90847185972E10,16.003049918506665,0.7485149449247886,6.745889972392087,13.206742340316902,-3.8010791230301497,-3.8010791230301497,1.473912205882206,15.810735509017928,13.283434936420862,26.005597974119716,0.062488088526397326,0.07571889980371985,-4.952242209272866,1.253020930158018,7.781375434840782,1.6295620437956204,1.0757314974182444,2.3722666666666665,2.3328886383188334E-4,0.0037333333333333333,0.4151221094120288,0.4151221094120288,0.20564761691079841,2.0441176470588234,18.42233455882353,0.8556985294117647,0.00406615611045975,41.88753407382869,0.07290330106147207,0.07565670015736593,-76.3218781273814,3.45E9,-1.431E10,-3.0163E10,47944000000.0,6.2415E9,2.306E9,1.5055E9,51.844987152942345,20.1196,-20.3831,7.0402177730944855,0.0,0.0,-0.23752216873574866,4.994628937631408
6,2013-12-31,85.47046954833665,3.496110689201152,8.26843659142689,3.9027919454642683,0.9301991165355251,-18.581513753016406,51.515954937020574,-18.581513753016406,67.90902922263214,2.1426767931399998E10,4.9388767931399994E10,13.770416408354755,0.5632693988275499,5.822491285706522,12.335502551180195,-2.5909030146795646,-2.5909030146795646,1.2983377479337537,14.681560027170034,13.420860850923912,28.433372441796198,0.07261944521832196,0.08106682284333243,-4.486215235792019,1.2868440220595887,8.312128418549346,1.4112379280070237,0.841991341991342,2.365038560411311,7.467295138130792E-4,0.010282776349614395,0.4113038906414301,0.4113038906414301,0.20474489265027226,1.8939783839423572,19.57797220792589,0.930519814719506,0.0029705573080967404,38.23176884742354,0.06725449515905947,0.06786461967899511,-71.23100843470407,2.342E9,-1.4173E10,-2.9064E10,45195000000.0,5.9985E9,2.19E9,1.4555E9,49.97160883280757,19.2527,-19.9082,7.304147465437788,0.0,0.0,-0.18814993954050785,4.365644645962622
7,2012-12-31,83.56392186797159,3.646252197974456,9.484799331179659,5.254692419884683,1.6016247972411162,-21.945667434537846,63.78101586176501,-21.945667434537846,69.80812307748229,1.63014640164E10,4.45264640164E10,10.156675399626167,0.4431792952287742,3.9045422793772455,7.047757897276265,-1.6875221549068322,-1.6875221549068322,1.2105174677541255,13.307371194381352,10.665021321293414,19.2505248665802,0.09845741452333966,0.14188909644391565,-3.9063146997929605,1.3440783615316119,8.435445307830244,1.2577770576798444,0.89265850945495,2.601246105919003,0.1931114896694537,1.9613707165109033,0.41021667618193186,0.41021667618193186,0.0,2.242212674543502,19.754564983888294,0.935016111707841,0.0015224424326455155,42.43156086784931,0.07327763320093138,0.057168299198575245,-74.05640445456156,1.591E9,22536000000.0,-2.9972E10,44589000000.0,5.7305E9,2.1725E9,1.409E9,46.360546991816875,19.5475,-19.0517,7.873073630136986,0.0,0.0,-0.16614906832298137,4.2301069112949765
8,2011-12-31,62.27746433659457,5.962959155198496,8.252047275649431,4.729243467916048,0.7826121621706682,17.32657167615383,56.43619822537971,17.32657167615383,61.03325786965836,9.2335368006E9,3.59125368006E10,3.248957354187192,0.3110820295330503,2.347708314416476,4.096511446583851,1.1181323323565027,1.1181323323565027,1.20990960179907,8.97813420015,9.131079786575134,15.932802484738243,0.3077910514002961,0.2441101442140279,2.2572051344151127,0.6929883262696112,6.66975,1.3023046453006841,1.210112911143839,1.383884588318086,0.003357326739412096,0.010907811400422239,0.007681423084697796,0.007681423084697796,0.0,2.3424657534246576,17.678379988088146,0.9142346634901727,8.759517552725558E-4,48.21459200389235,0.11548913043478261,0.10565841326492675,-28.841775963106027,1.679E9,21647000000.0,-1.1407E10,42772000000.0,5.661E9,2.087E9,1.393E9,55.742369112593494,19.6383,-20.6622,6.547981469225678,0.0,0.0,0.3441511261806733,3.522803807733383
9,2010-12-31,65.7444,2.8305,7.2346,4.1273,0.9638,-27.967,49.62,-27.9675,66.19,17449996737.0,42262996737.0,10.9611,0.5966,5.5503,7.5157,0.0,0.0,1.4449,8.0824,13.4424,24.8022,0.0912,0.0977,-2.3667,1.1833,5.167,1.621,1.8894,2.5559,0.0,0.0,0.0,0.0,0.1129,0.4295,0.0473,-0.9324,0.0011,0.0,0.1356,0.0862,-1.4104,2650000000.0,21159000000.0,-27727000000.0,44704000000.0,3762000000.0,1498500000.0,849500000.0,49.8905,20.0109,-18.7678,7.4522,4.7788,33.0018,-0.1012,-3.1072
