Date,P,D,E,B,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,TR CAPE
1871.01,4.44,0.26,0.4,0,12.46406116,1871.041667,5.32,91.3337431,5.348372344,91.3337431,8.228265144,8.228265144,NA,NA
1871.02,4.5,0.26,0.4,0,12.84464132,1871.125,5.323333333,89.82524083,5.189902804,90.25773273,7.984465852,8.022909576,NA,NA
1871.03,4.61,0.26,0.4,0,13.0349719,1871.208333,5.326666667,90.67732167,5.114122264,91.542145,7.867880406,7.942919306,NA,NA
1871.04,4.74,0.26,0.4,0,12.55922645,1871.291667,5.33,96.76611572,5.30784601,98.13554922,8.165916938,8.281480947,NA,NA
1871.05,4.86,0.26,0.4,0,12.27381157,1871.375,5.333333333,101.5230544,5.431274516,103.4188196,8.355806948,8.511837002,NA,NA
1871.06,4.82,0.26,0.4,0,12.08348099,1871.458333,5.336666667,102.2734327,5.516824171,104.65153,8.487421802,8.684774272,NA,NA
1871.07,4.73,0.26,0.4,0,12.08348099,1871.541667,5.34,100.3637628,5.516824171,103.167881,8.487421802,8.724556536,NA,NA
1871.08,4.79,0.26,0.4,0,11.8932314,1871.625,5.343333333,103.2627062,5.605073824,106.6279594,8.623190498,8.904213726,NA,NA
1871.09,4.84,0.26,0.4,0,12.17864628,1871.708333,5.346666667,101.8953118,5.473715097,105.6870109,8.421100149,8.734463709,NA,NA
1871.1,4.59,0.26,0.4,0,12.36889587,1871.791667,5.35,95.14579736,5.38952229,99.15217508,8.291572755,8.640712425,NA,NA
1871.11,4.64,0.26,0.4,0,12.36889587,1871.875,5.353333333,96.18224395,5.38952229,100.7003027,8.291572755,8.68106058,NA,NA
1871.12,4.74,0.26,0.4,0,12.65439174,1871.958333,5.356666667,96.03840192,5.267929219,101.0093193,8.104506491,8.523993186,NA,NA
1872.01,4.86,0.2633,0.4025,0,12.65439174,1872.041667,5.36,98.46975387,5.334791398,104.0340937,8.155159657,8.615992332,NA,NA
1872.02,4.88,0.2667,0.405,0,12.65439174,1872.125,5.378333333,98.87497919,5.403679703,104.9379702,8.205812822,8.70899138,NA,NA
1872.03,5.04,0.27,0.4075,0,12.84464132,1872.208333,5.396666667,100.6042697,5.38951445,107.249967,8.134174587,8.671500306,NA,NA
1872.04,5.18,0.2733,0.41,0,13.13013719,1872.291667,5.415,101.1505745,5.336766797,108.3064679,8.006126553,8.572519662,NA,NA
1872.05,5.18,0.2767,0.4125,0,13.13013719,1872.375,5.433333333,101.1505745,5.403159066,108.788585,8.054944398,8.663183654,NA,NA
1872.06,5.13,0.28,0.415,0,13.0349719,1872.458333,5.451666667,100.9055662,5.507516284,109.0186922,8.162925921,8.819250926,NA,NA
1872.07,5.1,0.2833,0.4175,0,12.84464132,1872.541667,5.47,101.8019396,5.65499794,110.4962766,8.333786233,9.045528528,NA,NA
1872.08,5.04,0.2867,0.42,0,12.93980661,1872.625,5.488333333,99.86437966,5.680777311,108.9070689,8.322031638,9.075589073,NA,NA
1872.09,4.95,0.29,0.4225,0,13.0349719,1872.708333,5.506666667,97.36502002,5.704213294,106.699787,8.310448678,9.107204041,NA,NA
1872.1,4.97,0.2933,0.425,0,12.74947603,1872.791667,5.525,99.94749408,5.898309862,110.0685033,8.546817904,9.412296561,NA,NA
1872.11,4.95,0.2967,0.4275,0,13.13013719,1872.875,5.543333333,96.65933277,5.793701825,106.9790713,8.347851467,9.239101614,NA,NA
1872.12,5.07,0.3,0.43,0,12.93980661,1872.958333,5.561666667,100.4588105,5.944308313,111.7324421,8.520175249,9.476321518,NA,NA
1873.01,5.11,0.3025,0.4325,0,12.93980661,1873.041667,5.58,101.2513849,5.993844216,113.1695005,8.569711151,9.578436199,NA,NA
1873.02,5.15,0.305,0.435,0,13.22522149,1873.125,5.570833333,99.84173808,5.912957304,112.1446734,8.433234187,9.472414164,NA,NA
1873.03,5.11,0.3075,0.4375,0,13.22522149,1873.208333,5.561666667,99.06626827,5.961424167,111.8316483,8.48170105,9.574627419,NA,NA
1873.04,5.04,0.31,0.44,0,13.22522149,1873.291667,5.5525,97.7091961,6.00989103,110.8650668,8.530167913,9.67869631,NA,NA
1873.05,5.05,0.3125,0.4425,0,12.93980661,1873.375,5.543333333,100.0625233,6.191987826,114.120728,8.767854762,9.999687552,NA,NA
1873.06,4.98,0.315,0.445,0,12.55922645,1873.458333,5.534166667,101.6656659,6.430659589,116.5602804,9.084582594,10.41552706,NA,NA
1873.07,4.97,0.3175,0.4475,0,12.55922645,1873.541667,5.525,101.461518,6.48169657,116.9454988,9.135619575,10.52980095,NA,NA
1873.08,4.97,0.32,0.45,0,12.55922645,1873.625,5.515833333,101.461518,6.532733551,117.572973,9.186656556,10.64544021,NA,NA
1873.09,4.59,0.3225,0.4525,0,12.55922645,1873.708333,5.506666667,93.70389687,6.583770532,109.2192595,9.237693536,10.76725815,NA,NA
1873.1,4.19,0.325,0.455,0,12.27381157,1873.791667,5.4975,87.52707778,6.789093146,102.6791263,9.504730404,11.15011993,NA,NA
1873.11,4.04,0.3275,0.4575,0,11.8932314,1873.875,5.488333333,87.09422403,7.06023722,102.8615446,9.862774132,11.6483061,NA,NA
1873.12,4.42,0.33,0.46,0,12.17864628,1873.958333,5.479166667,93.05315664,6.947407623,110.5830299,9.684265171,11.50864112,NA,NA
1874.01,4.66,0.33,0.46,0,12.36889587,1874.041667,5.47,96.59682259,6.840547523,115.4717054,9.535308668,11.39849453,NA,NA
1874.02,4.8,0.33,0.46,0,12.36889587,1874.125,5.436666667,99.49887306,6.840547523,119.6222442,9.535308668,11.4637984,NA,NA
1874.03,4.73,0.33,0.46,0,12.36889587,1874.208333,5.403333333,98.04784782,6.840547523,118.5630889,9.535308668,11.53044839,NA,NA
1874.04,4.6,0.33,0.46,0,12.17864628,1874.291667,5.37,96.84265171,6.947407623,117.8058097,9.684265171,11.78058097,NA,NA
1874.05,4.48,0.33,0.46,0,12.08348099,1874.375,5.336666667,95.05912418,7.002122987,116.3460293,9.760535072,11.94624408,NA,NA
1874.06,4.46,0.33,0.46,0,11.79806612,1874.458333,5.303333333,96.92412539,7.171516004,119.3601212,9.996658673,12.31068514,NA,NA
1874.07,4.46,0.33,0.46,0,11.8932314,1874.541667,5.27,96.14857405,7.114132161,119.1351211,9.916669073,12.28747886,NA,NA
1874.08,4.47,0.33,0.46,0,11.79806612,1874.625,5.236666667,97.14144406,7.171516004,121.1058625,9.996658673,12.4627957,NA,NA
1874.09,4.54,0.33,0.46,0,11.79806612,1874.708333,5.203333333,98.66267473,7.171516004,123.7474334,9.996658673,12.5382862,NA,NA
1874.1,4.53,0.33,0.46,0,11.60773554,1874.791667,5.17,100.0595522,7.28910645,126.2613258,10.16057263,12.82123838,NA,NA
1874.11,4.57,0.33,0.46,0,11.51265124,1874.875,5.136666667,101.7767807,7.349308012,129.2010484,10.24448996,13.00491953,NA,NA
1874.12,4.54,0.33,0.46,0,11.51265124,1874.958333,5.103333333,101.1086617,7.349308012,129.1303695,10.24448996,13.08369382,NA,NA
1875.01,4.54,0.3275,0.4517,0,11.51265124,1875.041667,5.07,101.1086617,7.293631436,129.9066212,10.05964372,12.9248504,NA,NA
1875.02,4.53,0.325,0.4433,0,11.51265124,1875.125,5.03,100.8859554,7.237954861,130.3954402,9.87257043,12.76033082,NA,NA
1875.03,4.59,0.3225,0.435,0,11.51265124,1875.208333,4.99,102.2221933,7.182278285,132.8961254,9.687724198,12.59473084,NA,NA
1875.04,4.65,0.32,0.4267,0,11.60773554,1875.291667,4.95,102.7101363,7.068224437,134.2962523,9.425035522,12.32348621,NA,NA
1875.05,4.47,0.3175,0.4183,0,11.32232066,1875.375,4.91,101.2231692,7.189788864,133.1354064,9.472405298,12.4587339,NA,NA
1875.06,4.38,0.315,0.41,0,11.13207107,1875.458333,4.87,100.8802147,7.255083937,133.4795272,9.443125124,12.49465894,NA,NA
1875.07,4.39,0.3125,0.4017,0,11.13207107,1875.541667,4.83,101.1105349,7.197503905,134.577889,9.25195942,12.31433668,NA,NA
1875.08,4.41,0.31,0.3933,0,11.22715537,1875.625,4.79,100.7109551,7.079454891,134.8312774,8.981772931,12.02474862,NA,NA
1875.09,4.37,0.3075,0.385,0,11.13207107,1875.708333,4.75,100.6498946,7.082343843,135.5396803,8.867324811,11.94113888,NA,NA
1875.1,4.3,0.305,0.3767,0,11.13207107,1875.791667,4.71,99.03765374,7.024763812,134.1568861,8.676159108,11.7527672,NA,NA
1875.11,4.37,0.3025,0.3683,0,11.03690579,1875.875,4.67,101.5177443,7.027258045,138.3096919,8.555831861,11.6566269,NA,NA
1875.12,4.37,0.3,0.36,0,10.9417405,1875.958333,4.63,102.4006903,7.029795671,140.3107614,8.435754805,11.55878126,NA,NA
1876.01,4.46,0.3,0.3533,0,10.84657521,1876.041667,4.59,105.4265718,7.091473438,145.2665995,8.351391886,11.50732951,NA,NA
1876.02,4.52,0.3,0.3467,0,10.84657521,1876.125,4.578333333,106.8448665,7.091473438,148.0351333,8.19537947,11.35481874,NA,NA
1876.03,4.51,0.3,0.34,0,10.84657521,1876.208333,4.566666667,106.608484,7.091473438,148.5264004,8.03700323,11.19711222,NA,NA
1876.04,4.34,0.3,0.3333,0,10.75149091,1876.291667,4.555,103.4972702,7.154189186,145.0224714,7.948304185,11.13732482,NA,NA
1876.05,4.18,0.3,0.3267,0,10.37091074,1876.375,4.543333333,103.3397111,7.416725679,145.6677352,8.076814264,11.38508352,NA,NA
1876.06,4.15,0.3,0.32,0,10.08541488,1876.458333,4.531666667,105.5023628,7.626676831,149.6120915,8.135121953,11.53635404,NA,NA
1876.07,4.1,0.3,0.3133,0,10.08541488,1876.541667,4.52,104.23125,7.626676831,148.7108139,7.964792838,11.36368243,NA,NA
1876.08,3.93,0.3,0.3067,0,10.18058017,1876.625,4.508333333,98.97554002,7.555384734,142.1105832,7.72412166,11.09041116,NA,NA
1876.09,3.69,0.3,0.3,0,10.27574545,1876.708333,4.496666667,92.0705816,7.485413139,133.0919782,7.485413139,10.82048603,NA,NA
1876.1,3.67,0.3,0.2933,0,10.46599504,1876.791667,4.485,89.90697744,7.349344205,130.8497115,7.185208851,10.45728076,NA,NA
1876.11,3.6,0.3,0.2867,0,10.56116033,1876.875,4.473333333,87.39744225,7.283120187,128.0806742,6.960235192,10.20020258,NA,NA
1876.12,3.58,0.3,0.28,0,10.75149091,1876.958333,4.461666667,85.37332428,7.154189186,125.9880392,6.67724324,9.853813124,NA,NA
1877.01,3.55,0.2908,0.2817,0,10.9417405,1877.041667,4.45,83.18591544,6.81421527,123.5980083,6.600978135,9.807763084,NA,NA
1877.02,3.34,0.2817,0.2833,0,10.65632562,1877.125,4.440833333,80.36127935,6.777776166,120.2403555,6.816272587,10.19883015,NA,NA
1877.03,3.17,0.2725,0.285,0,10.18058017,1877.208333,4.431666667,79.83523202,6.8628078,120.3089634,7.177615497,10.816421,NA,NA
1877.04,2.94,0.2633,0.2867,0,10.46599504,1877.291667,4.4225,72.02357321,6.450274431,109.3470894,7.023523279,10.66320086,NA,NA
1877.05,2.94,0.2542,0.2883,0,10.65632562,1877.375,4.413333333,70.73717404,6.116118925,108.1678594,6.936573903,10.60707275,NA,NA
1877.06,2.73,0.245,0.29,0,10.08541488,1877.458333,4.404166667,69.40275917,6.228452746,106.9210242,7.37245427,11.357911,NA,NA
1877.07,2.85,0.2358,0.2917,0,10.18058017,1877.541667,4.395,71.77615497,5.938532401,111.3398506,7.346352423,11.39573137,NA,NA
1877.08,3.05,0.2267,0.2933,0,9.8,1877.625,4.385833333,79.79609184,5.931073449,124.5471473,7.673506143,11.9769437,NA,NA
1877.09,3.24,0.2175,0.295,0,9.704834711,1877.708333,4.376666667,85.59821828,5.74617669,134.350603,7.793664936,12.23253947,NA,NA
1877.1,3.31,0.2083,0.2967,0,9.704834711,1877.791667,4.3675,87.44756251,5.503120021,137.9730243,7.838577582,12.36755175,NA,NA
1877.11,3.26,0.1992,0.2983,0,9.514585124,1877.875,4.358333333,87.84875316,5.367936083,139.3118001,8.038430389,12.74745705,NA,NA
1877.12,3.25,0.19,0.3,0,9.514585124,1877.958333,4.349166667,87.57927846,5.120019356,139.5610799,8.084241089,12.88256122,NA,NA
1878.01,3.25,0.1892,0.3008,0,9.229089256,1878.041667,4.34,90.28848642,5.256178964,144.5763054,8.356546682,13.38109312,NA,NA
1878.02,3.18,0.1883,0.3017,0,9.134004959,1878.125,4.33,89.26346369,5.285632142,143.6402772,8.468800942,13.62775837,NA,NA
1878.03,3.24,0.1875,0.3025,0,8.94367438,1878.208333,4.32,92.88314005,5.375181716,150.1857588,8.671959835,14.02197285,NA,NA
1878.04,3.33,0.1867,0.3033,0,8.848509091,1878.291667,4.31,96.48992968,5.409810772,156.7466354,8.788407109,14.27665301,NA,NA
1878.05,3.34,0.1858,0.3042,0,8.563094215,1878.375,4.3,100.0054348,5.563176581,163.2106367,9.108279419,14.86487296,NA,NA
1878.06,3.41,0.185,0.305,0,8.372844628,1878.458333,4.29,104.4213262,5.665086611,171.1879096,9.339737386,15.31152857,NA,NA
1878.07,3.48,0.1842,0.3058,0,8.467928926,1878.541667,4.28,105.3682816,5.577252149,173.5022884,9.259086358,15.24626431,NA,NA
1878.08,3.45,0.1833,0.3067,0,8.563094215,1878.625,4.27,103.2990269,5.488322214,170.8480989,9.183133786,15.18814838,NA,NA
1878.09,3.52,0.1825,0.3075,0,8.563094215,1878.708333,4.26,105.3949492,5.464368816,175.0677168,9.207087184,15.29355764,NA,NA
1878.1,3.48,0.1817,0.3083,0,8.467928926,1878.791667,4.25,105.3682816,5.501556544,175.7849565,9.334781963,15.57313279,NA,NA
1878.11,3.47,0.1808,0.3092,0,8.372844628,1878.875,4.24,106.2586516,5.536473834,178.0400568,9.468350163,15.86454915,NA,NA
1878.12,3.45,0.18,0.31,0,8.18251405,1878.958333,4.23,108.1036091,5.640188299,181.9188747,9.713657626,16.34633366,NA,NA
1879.01,3.58,0.1817,0.3158,0,8.277679339,1879.041667,4.22,110.8874218,5.628001266,187.3927719,9.781633461,16.53034563,NA,NA
1879.02,3.71,0.1833,0.3217,0,8.372844628,1879.125,4.203333333,113.6079531,5.613029059,192.780771,9.851126286,16.71632723,NA,NA
1879.03,3.65,0.185,0.3275,0,8.277679339,1879.208333,4.186666667,113.0556116,5.730215929,192.6538033,10.1440309,17.28606043,NA,NA
1879.04,3.77,0.1867,0.3333,0,8.18251405,1879.291667,4.17,118.1306105,5.850128641,202.1326662,10.44374867,17.8702434,NA,NA
1879.05,3.94,0.1883,0.3392,0,8.18251405,1879.375,4.153333333,123.457455,5.900263648,212.0887276,10.62862151,18.25900924,NA,NA
1879.06,3.96,0.19,0.345,0,8.087381157,1879.458333,4.136666667,125.5437601,6.023564248,216.5351391,10.93752456,18.86480378,NA,NA
1879.07,4.04,0.1917,0.3508,0,8.18251405,1879.541667,4.12,126.5908929,6.006800538,219.2045774,10.99210031,19.03390242,NA,NA
1879.08,4.07,0.1933,0.3567,0,8.18251405,1879.625,4.103333333,127.5309243,6.056935545,221.7063491,11.17697315,19.4306277,NA,NA
1879.09,4.22,0.195,0.3625,0,8.467928926,1879.708333,4.086666667,127.7741806,5.904257161,222.9845939,10.97586267,19.1544823,NA,NA
1879.1,4.68,0.1967,0.3683,0,8.94367438,1879.791667,4.07,134.1645356,5.638923965,234.9567582,10.55829027,18.4902936,NA,NA
1879.11,4.93,0.1983,0.3742,0,9.419419835,1879.875,4.053333333,134.1932351,5.397671098,235.7947447,10.1856204,17.89744289,NA,NA
1879.12,4.92,0.2,0.38,0,9.704834711,1879.958333,4.036666667,129.9824796,5.283840635,229.1696056,10.03929721,17.70009149,NA,NA
1880.01,5.11,0.205,0.3892,0,9.990330579,1880.041667,4.02,131.1441428,5.261164241,231.9906997,9.988512794,17.66942863,NA,NA
1880.02,5.2,0.21,0.3983,0,9.990330579,1880.125,3.993333333,133.4539222,5.38948532,236.8711303,10.22205716,18.14341753,NA,NA
1880.03,5.3,0.215,0.4075,0,10.08541488,1880.208333,3.966666667,134.7379574,5.465785062,239.9586484,10.35956936,18.4496508,NA,NA
1880.04,5.18,0.22,0.4167,0,9.704834711,1880.291667,3.94,136.8514724,5.812224698,244.5852637,11.00888196,19.67542073,NA,NA
1880.05,4.77,0.225,0.4258,0,9.419419835,1880.375,3.913333333,129.8380794,6.124437705,232.9628556,11.59015811,20.7957199,NA,NA
1880.06,4.79,0.23,0.435,0,9.229089256,1880.458333,3.886666667,133.0713385,6.389646732,239.7195416,12.08476664,21.76993749,NA,NA
1880.07,5.01,0.235,0.4442,0,9.229089256,1880.541667,3.86,139.1831745,6.528552095,251.7096892,12.34035251,22.31725428,NA,NA
1880.08,5.19,0.24,0.4533,0,9.229089256,1880.625,3.833333333,144.1837676,6.667457459,261.7579801,12.59316028,22.86221434,NA,NA
1880.09,5.18,0.245,0.4625,0,9.324254545,1880.708333,3.806666667,142.4372226,6.736895662,259.6064268,12.71760916,23.17914525,NA,NA
1880.1,5.33,0.25,0.4717,0,9.324254545,1880.791667,3.78,146.5618526,6.874383329,268.1680931,12.97058647,23.73262467,NA,NA
1880.11,5.61,0.255,0.4808,0,9.419419835,1880.875,3.753333333,152.7026468,6.941029399,280.4624152,13.08724288,24.03677883,NA,NA
1880.12,5.84,0.26,0.49,0,9.514585124,1880.958333,3.726666667,157.3732265,7.006342277,290.1130231,13.20426044,24.34167489,NA,NA
1881.01,6.19,0.265,0.4858,0,9.419419835,1881.041667,3.7,168.4900862,7.213226631,311.7147494,13.2233415,24.46381668,18.4739523,24.13505742
1881.02,6.17,0.27,0.4817,0,9.514585124,1881.125,3.693333333,166.2658917,7.27581698,308.7216003,12.98059644,24.10230063,18.14725816,23.65550327
1881.03,6.24,0.275,0.4775,0,9.514585124,1881.208333,3.686666667,168.1522146,7.410554331,313.3707708,12.86741707,23.97989472,18.27011914,23.76771289
1881.04,6.22,0.28,0.4733,0,9.609669421,1881.291667,3.68,165.954791,7.470633677,310.4358199,12.628039,23.6220697,17.95010828,23.30885012
1881.05,6.5,0.285,0.4692,0,9.514585124,1881.375,3.673333333,175.1585569,7.680029034,328.8496198,12.64375306,23.73788332,18.86971869,24.45668605
1881.06,6.58,0.29,0.465,0,9.514585124,1881.458333,3.666666667,177.3143545,7.814766386,334.1196457,12.53057369,23.61179867,19.02871073,24.61633067
1881.07,6.35,0.295,0.4608,0,9.609669421,1881.541667,3.66,169.4232995,7.870846195,320.486197,12.29452857,23.25669914,18.11636719,23.39745543
1881.08,6.2,0.3,0.4567,0,9.8,1881.625,3.653333333,162.208449,7.848795918,308.0756208,11.94848365,22.69324774,17.28624355,22.29430058
1881.09,6.25,0.305,0.4525,0,10.18058017,1881.708333,3.646666667,157.4038486,7.681307813,300.1661791,11.39603864,21.73203137,16.72483665,21.54278402
1881.1,6.15,0.31,0.4483,0,10.27574545,1881.791667,3.64,153.4509693,7.73492691,293.8573094,11.18570237,21.42052549,16.26198941,20.92731931
1881.11,6.19,0.315,0.4442,0,10.18058017,1881.875,3.633333333,155.8927717,7.933153971,299.7993338,11.18700633,21.51387141,16.47864232,21.18977465
1881.12,6.01,0.32,0.44,0,10.18058017,1881.958333,3.626666667,151.3595408,8.05907705,292.3729636,11.08123094,21.40500898,15.95875421,20.50985589
1882.01,5.92,0.32,0.4392,0,10.18058017,1882.041667,3.62,149.0929254,8.05907705,289.2919396,11.06108325,21.46233444,15.67876416,20.14205378
1882.02,5.79,0.32,0.4383,0,10.27574545,1882.125,3.620833333,144.4684736,7.984440681,281.609949,10.9361886,21.31772723,15.15386153,19.46212967
1882.03,5.78,0.32,0.4375,0,10.27574545,1882.208333,3.621666667,144.2189598,7.984440681,282.4205706,10.91622749,21.37698956,15.0916703,19.37744059
1882.04,5.78,0.32,0.4367,0,10.37091074,1882.291667,3.6225,142.8955814,7.911174058,281.1200522,10.79628035,21.23964131,14.91699717,19.14909934
1882.05,5.71,0.32,0.4358,0,10.46599504,1882.375,3.623333333,139.882518,7.839300486,276.4776146,10.67614735,21.10139132,14.5671032,18.6984205
1882.06,5.68,0.32,0.435,0,10.56116033,1882.458333,3.624166667,137.8937422,7.768661533,273.8263642,10.56052427,20.97085712,14.32740489,18.39019782
1882.07,6,0.32,0.4342,0,10.46599504,1882.541667,3.625,146.9868841,7.839300486,293.1805848,10.63695085,21.21650166,15.24055976,19.55702413
1882.08,6.18,0.32,0.4333,0,10.56116033,1882.625,3.625833333,150.0322759,7.768661533,300.5462179,10.51925326,21.07227771,15.52542933,19.91362977
1882.09,6.24,0.32,0.4325,0,10.27574545,1882.708333,3.626666667,155.6965933,7.984440681,313.2259139,10.79147061,21.70996919,16.08110662,20.61719471
1882.1,6.07,0.32,0.4317,0,10.18058017,1882.791667,3.6275,152.8706178,8.05907705,308.8917828,10.87219863,21.96846501,15.75558103,20.19232668
1882.11,5.81,0.32,0.4308,0,10.08541488,1882.875,3.628333333,147.703308,8.135121953,299.820494,10.95190793,22.23109618,15.19267031,19.46618581
1882.12,5.84,0.32,0.43,0,9.990330579,1882.958333,3.629166667,149.8790203,8.212549059,305.6261462,11.0356128,22.50329501,15.38212833,19.70461406
1883.01,5.81,0.3208,0.4275,0,9.990330579,1883.041667,3.63,149.1090939,8.233080432,305.455191,10.97145226,22.47540347,15.27025912,19.55671347
1883.02,5.68,0.3217,0.425,0,10.08541488,1883.125,3.629166667,144.3984147,8.178339789,297.2013346,10.80445884,22.23777591,14.75759015,18.89822219
1883.03,5.75,0.3225,0.4225,0,9.990330579,1883.208333,3.628333333,147.5692409,8.276709599,305.1471366,10.84313118,22.42168091,15.05125412,19.27310524
1883.04,5.87,0.3233,0.42,0,9.895165289,1883.291667,3.6275,152.0977908,8.377038461,315.9548979,10.8826358,22.60665369,15.48206722,19.82169282
1883.05,5.77,0.3242,0.4175,0,9.8,1883.375,3.626666667,150.9585082,8.481932122,315.0565531,10.92290765,22.79655302,15.33549764,19.63264292
1883.06,5.82,0.325,0.415,0,9.514585124,1883.458333,3.625833333,156.8342771,8.757927846,328.8427015,11.18320017,23.44840569,15.90338839,20.35644802
1883.07,5.73,0.3258,0.4125,0,9.324254545,1883.541667,3.625,157.5608659,8.958696354,331.9315261,11.34273249,23.89559416,15.94878313,20.41043402
1883.08,5.47,0.3267,0.41,0,9.324254545,1883.625,3.624166667,150.4115072,8.983444134,318.44717,11.27398866,23.86898349,15.19681088,19.44808551
1883.09,5.53,0.3275,0.4075,0,9.229089256,1883.708333,3.623333333,153.6293323,9.098301324,326.8650851,11.32078714,24.08635121,15.49469243,19.82873662
1883.1,5.38,0.3283,0.405,0,9.229089256,1883.791667,3.6225,149.4621714,9.120526183,319.6160293,11.25133446,24.06031447,15.04805627,19.25930819
1883.11,5.46,0.3292,0.4025,0,9.134004959,1883.875,3.621666667,153.2636829,9.240733411,329.3920675,11.29828432,24.28210754,15.40821814,19.72054454
1883.12,5.34,0.33,0.4,0,9.229089256,1883.958333,3.620833333,148.3509285,9.167754006,320.475581,11.1124291,24.0056615,14.89640394,19.06653927
1884.01,5.18,0.3283,0.3925,0,9.229089256,1884.041667,3.62,143.9059568,9.120526183,312.5152036,10.90407105,23.67996475,14.43282172,18.47845044
1884.02,5.32,0.3267,0.385,0,9.229089256,1884.125,3.611666667,147.795307,9.076076466,322.6040752,10.69571301,23.34634755,14.80596023,18.96024883
1884.03,5.3,0.325,0.3775,0,9.229089256,1884.208333,3.603333333,147.2396856,9.028848642,323.0336076,10.48735496,23.00852582,14.73602345,18.87564245
1884.04,5.06,0.3233,0.37,0,9.038839669,1884.291667,3.595,143.5309937,9.170666063,316.5736464,10.49534935,23.14866585,14.35345368,18.39535764
1884.05,4.65,0.3217,0.3625,0,8.848509091,1884.375,3.586666667,134.7381901,9.321564678,298.8934481,10.50378364,23.30083332,13.46505031,17.27291895
1884.06,4.46,0.32,0.355,0,8.848509091,1884.458333,3.578333333,129.2327587,9.272305555,288.3946818,10.28646398,22.95518207,12.90687648,16.57556246
1884.07,4.46,0.3183,0.3475,0,8.753424793,1884.541667,3.57,130.6365528,9.323232007,293.2611799,10.17852065,22.84938565,13.04393159,16.76976853
1884.08,4.74,0.3167,0.34,0,8.753424793,1884.625,3.561666667,138.8379507,9.276366876,313.4075435,9.958840347,22.48070987,13.85981334,17.83206263
1884.09,4.59,0.315,0.3325,0,8.658259504,1884.708333,3.553333333,135.9220591,9.327984448,308.5800399,9.846205806,22.35356498,13.56915474,17.4743881
1884.1,4.44,0.3133,0.325,0,8.563094215,1884.791667,3.545,132.9413564,9.380749316,303.5877718,9.731067755,22.22207789,13.27325132,17.11242168
1884.11,4.35,0.3117,0.3175,0,8.372844628,1884.875,3.536666667,133.2060906,9.544905388,306.0087373,9.722513508,22.33512048,13.3044376,17.17305164
1884.12,4.34,0.31,0.31,0,8.277679339,1884.958333,3.528333333,134.4277683,9.601983448,310.653432,9.601983448,22.18953085,13.43229275,17.35797001
1885.01,4.24,0.3042,0.3067,0,8.277679339,1885.041667,3.52,131.3303543,9.422333435,305.3100498,9.499768785,22.08457365,13.12981743,16.98737918
1885.02,4.37,0.2983,0.3033,0,8.372844628,1885.125,3.5075,133.8185324,9.134569384,312.8640697,9.287679833,21.71434149,13.38481759,17.33406459
1885.03,4.38,0.2925,0.3,0,8.18251405,1885.208333,3.495,137.2445819,9.165305986,322.6597661,9.400313831,22.09998398,13.73419409,17.80318967
1885.04,4.37,0.2867,0.2967,0,8.277679339,1885.291667,3.4825,135.3569925,8.880285982,319.961858,9.190027384,21.72372615,13.54854854,17.57750569
1885.05,4.32,0.2808,0.2933,0,8.087381157,1885.375,3.47,136.9568292,8.9021939,325.4972225,9.298481021,22.0991517,13.71137187,17.80497505
1885.06,4.3,0.275,0.29,0,7.897091074,1885.458333,3.4575,139.607634,8.928395195,333.565533,9.415398569,22.49628013,13.97878437,18.16648603
1885.07,4.46,0.2692,0.2867,0,7.992232066,1885.541667,3.445,143.0785831,8.636043627,343.5782105,9.197450624,22.08607017,14.32665878,18.62723898
1885.08,4.71,0.2633,0.2833,0,7.992232066,1885.625,3.4325,151.0986831,8.446769268,364.5273655,9.088377264,21.92581797,15.1304108,19.67613968
1885.09,4.65,0.2575,0.28,0,7.897091074,1885.708333,3.42,150.971046,8.360224592,365.9002014,9.090729653,22.0327003,15.11628503,19.66267185
1885.1,4.92,0.2517,0.2767,0,7.897091074,1885.791667,3.4075,159.7371068,8.17191662,388.7965048,8.983588911,21.86585221,15.99102396,20.79907464
1885.11,5.24,0.2458,0.2733,0,7.992232066,1885.875,3.395,168.101295,7.885362272,410.7541492,8.767573266,21.42349408,16.8240345,21.87509966
1885.12,5.2,0.24,0.27,0,8.18251405,1885.958333,3.3825,162.9387731,7.520251065,399.6708749,8.460282448,20.75214158,16.30447595,21.19298777
1886.01,5.2,0.2383,0.275,0,7.992232066,1886.041667,3.37,166.818079,7.644759273,410.7490314,8.822109946,21.72230454,16.69231747,21.69229641
1886.02,5.3,0.2367,0.28,0,7.992232066,1886.125,3.3825,170.026119,7.593430633,420.2061329,8.982511945,22.19956928,17.00664826,22.09242258
1886.03,5.19,0.235,0.285,0,7.897091074,1886.208333,3.395,168.5031675,7.62971953,418.0136327,9.253064111,22.95450584,16.8432661,21.87322356
1886.04,5.12,0.2333,0.29,0,7.801941983,1886.291667,3.4075,168.2577598,7.666901437,418.9898082,9.530224675,23.73184461,16.80171613,21.81247381
1886.05,5.02,0.2317,0.295,0,7.611651901,1886.375,3.42,169.095736,7.804677693,422.696087,9.936900818,24.83971029,16.86319552,21.8858397
1886.06,5.25,0.23,0.3,0,7.51650281,1886.458333,3.4325,179.081753,7.845486324,449.2928846,10.23324303,25.67387912,17.83149406,23.12866699
